 c =    0.10000000000000E+03   0.10000000000000E+02; m =     0
      0
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
      4
    0.00000000000000   1.44335968265245  0.03726183164772      0   0.00000000000000  0.00000000000000      0  13, 15
    0.10000000000000  -1.47442916481927 -0.08424048814488      0  -9.73751443473992  5.18423254173217      0  13, 13
    0.20000000000000   1.28133243570755  0.31370989058887      0   2.90021895732441 -0.42895292397273      1  13, 13
    0.30000000000000   1.17486492473812 -0.22293482125063      0  -1.74300301748039 -0.10493569076435      1  13, 13
    0.40000000000000   1.00049372042154 -0.66413628761573     -1  -3.42714503347155  1.62673978156944      0  12, 12
    0.50000000000000   1.07005932653045 -2.10198891497085     -3  -6.30577445985447  9.35374724997495     -2  10, 11
    0.60000000000000  -1.63000332759645 -8.30165466861883     -6   0.44516042888342  5.57523178875312     -4   8,  8
    0.70000000000000  -3.44347102265453 -1.95183176838032     -9   2.86751628325989  2.07231887350909     -7   5,  5
    0.80000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    0.90000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
    1.00000000000000   0.00000000000000  0.00000000000000      0   0.00000000000000  0.00000000000000      0   0,  0
